date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:13:03	231564/231564	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2268e32fde-3888c%22	https://simplify-living.ch/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.44.0	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons7241.eot	(from https://simplify-living.ch/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.44.0)
22:13:03	13839/13839	URF---	200	untouched ('OK%20(cached)')	image/png		https://simplify-living.ch/wp-content/uploads/2023/09/cropped-cropped-cropped-SL_logo_bt-1-192x192.png	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/uploads/2023/09/cropped-cropped-cropped-SL_logo_bt-1-192x192.png	(from https://simplify-living.ch/)
22:13:03	12463/12463	URF---	200	untouched ('OK%20(cached)')	image/png		https://simplify-living.ch/wp-content/uploads/2023/09/cropped-cropped-cropped-SL_logo_bt-1-180x180.png	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/uploads/2023/09/cropped-cropped-cropped-SL_logo_bt-1-180x180.png	(from https://simplify-living.ch/)
22:13:04	103532/103532	---M--	200	added ('OK')	font/woff2	etag:%2268e32fde-1946c%22	https://simplify-living.ch/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.44.0	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons7241.woff2	(from https://simplify-living.ch/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.44.0)
22:13:04	48226/48226	URF---	200	untouched ('OK%20(cached)')	image/jpeg		https://simplify-living.ch/wp-content/uploads/2023/05/0-Portrait-4_edited-300x300.jpg	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/uploads/2023/05/0-Portrait-4_edited-300x300.jpg	(from https://simplify-living.ch/)
22:13:04	127192/127192	---M--	200	added ('OK')	application/font-woff	etag:%2268e32fde-1f0d8%22	https://simplify-living.ch/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.44.0	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons7241.woff	(from https://simplify-living.ch/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.44.0)
22:13:04	231404/231404	---M--	200	added ('OK')	application/font-sfnt	etag:%2268e32fde-387ec%22	https://simplify-living.ch/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.44.0	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons7241.ttf	(from https://simplify-living.ch/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.44.0)
22:13:06	354110/354110	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2268e32fde-5673e%22	https://simplify-living.ch/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.44.0	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons7241.svg	(from https://simplify-living.ch/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.44.0)
22:13:40	9774/9774	URF---	200	untouched ('OK%20(cached)')	image/png		https://simplify-living.ch/wp-content/uploads/2025/09/Bronze-Consultant-1024x292.png	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/uploads/2025/09/Bronze-Consultant-1024x292.png	(from https://simplify-living.ch/)
22:13:41	12569/12569	URF---	200	untouched ('OK%20(cached)')	image/jpeg		https://simplify-living.ch/wp-content/uploads/2023/05/amanda-vick-zw_oaDbfzyE-unsplash-200x300.jpg	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/uploads/2023/05/amanda-vick-zw_oaDbfzyE-unsplash-200x300.jpg	(from https://simplify-living.ch/)
22:13:41	44968/44968	URF---	200	untouched ('OK%20(cached)')	application/webp		https://simplify-living.ch/wp-content/uploads/2023/05/km-meditate-1024x768.webp	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/uploads/2023/05/km-meditate-1024x768.webp	(from https://simplify-living.ch/)
22:13:42	13057/13057	URF---	200	untouched ('OK%20(cached)')	image/jpeg		https://simplify-living.ch/wp-content/uploads/2023/05/alexander-grey-tn57JI3CewI-unsplash1-200x300.jpg	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/uploads/2023/05/alexander-grey-tn57JI3CewI-unsplash1-200x300.jpg	(from https://simplify-living.ch/)
22:13:42	13460/13460	URF---	200	untouched ('OK%20(cached)')	image/jpeg		https://simplify-living.ch/wp-content/uploads/2023/05/johny-goerend-qm2rUzrP64U-unsplash-200x300.jpg	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/uploads/2023/05/johny-goerend-qm2rUzrP64U-unsplash-200x300.jpg	(from https://simplify-living.ch/)
22:13:42	12116/12116	URF---	200	untouched ('OK%20(cached)')	image/jpeg		https://simplify-living.ch/wp-content/uploads/2023/06/paul-hanaoka-Dl6H4_nzBpE-unsplash-200x300.jpg	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/uploads/2023/06/paul-hanaoka-Dl6H4_nzBpE-unsplash-200x300.jpg	(from https://simplify-living.ch/)
22:13:42	1101284/1101284	URF---	200	untouched ('OK%20(cached)')	image/jpeg		https://simplify-living.ch/wp-content/uploads/2023/05/Kueche-3.jpeg	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/uploads/2023/05/Kueche-3.jpg	(from https://simplify-living.ch/)
22:13:42	442583/442583	URF---	200	untouched ('OK%20(cached)')	image/jpeg		https://simplify-living.ch/wp-content/uploads/2023/05/Kueche-4.jpeg	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/uploads/2023/05/Kueche-4.jpg	(from https://simplify-living.ch/)
22:13:42	151556/151556	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2268e32fdf-25004%22	https://simplify-living.ch/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://simplify-living.ch/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.32.4)
22:13:42	491520/491520	URF---	200	untouched ('OK%20(cached)')	image/jpeg		https://simplify-living.ch/wp-content/uploads/2023/10/1698231263456-scaled.jpg	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/uploads/2023/10/1698231263456-scaled.jpg	(from https://simplify-living.ch/)
22:13:42	654072/654072	URF---	200	untouched ('OK%20(cached)')	image/jpeg		https://simplify-living.ch/wp-content/uploads/2023/11/Vorher-HF-scaled.jpg	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/uploads/2023/11/Vorher-HF-scaled.jpg	(from https://simplify-living.ch/)
22:13:42	641834/641834	URF---	200	untouched ('OK%20(cached)')	image/jpeg		https://simplify-living.ch/wp-content/uploads/2023/10/Nachher-scaled.jpg	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/uploads/2023/10/Nachher-scaled.jpg	(from https://simplify-living.ch/)
22:13:42	151556/151556	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2268e32fdf-25004%22	https://simplify-living.ch/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://simplify-living.ch/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.32.4)
22:13:43	81612/81612	---M--	200	added ('OK')	font/woff2	etag:%2268e32fdf-13ecc%22	https://simplify-living.ch/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://simplify-living.ch/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.32.4)
22:13:43	33514/33514	URF---	200	untouched ('OK%20(cached)')	image/jpeg		https://simplify-living.ch/wp-content/uploads/2023/05/Mirj-150x150.jpg	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/uploads/2023/05/Mirj-150x150.jpg	(from https://simplify-living.ch/)
22:13:43	379005/379005	URF---	200	untouched ('OK%20(cached)')	image/jpeg		https://simplify-living.ch/wp-content/uploads/2023/10/1698231263403-scaled.jpg	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/uploads/2023/10/1698231263403-scaled.jpg	(from https://simplify-living.ch/)
22:13:43	97804/97804	---M--	200	added ('OK')	application/font-woff	etag:%2268e32fdf-17e0c%22	https://simplify-living.ch/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://simplify-living.ch/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.32.4)
22:13:43	151368/151368	---M--	200	added ('OK')	application/font-sfnt	etag:%2268e32fdf-24f48%22	https://simplify-living.ch/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://simplify-living.ch/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.32.4)
22:13:44	749223/749223	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2268e32fdf-b6ea7%22	https://simplify-living.ch/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://simplify-living.ch/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.32.4)
22:13:44	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2268e32fdf-84f2%22	https://simplify-living.ch/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from https://simplify-living.ch/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.32.4)
22:13:44	8806/8806	URF---	200	untouched ('OK%20(cached)')	image/jpeg		https://simplify-living.ch/wp-content/uploads/2025/03/Portrait-Karin-scaled-e1741890479995-150x150.jpg	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/uploads/2025/03/Portrait-Karin-scaled-e1741890479995-150x150.jpg	(from https://simplify-living.ch/)
22:13:44	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2268e32fdf-84f2%22	https://simplify-living.ch/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://simplify-living.ch/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.32.4)
22:13:44	13276/13276	---M--	200	added ('OK')	font/woff2	etag:%2268e32fdf-33dc%22	https://simplify-living.ch/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from https://simplify-living.ch/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.32.4)
22:13:45	16276/16276	---M--	200	added ('OK')	application/font-woff	etag:%2268e32fdf-3f94%22	https://simplify-living.ch/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from https://simplify-living.ch/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.32.4)
22:13:45	7977/7977	URF---	200	untouched ('OK%20(cached)')	image/jpeg		https://simplify-living.ch/wp-content/uploads/2025/04/Paedi-150x150.jpg	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/uploads/2025/04/Paedi-150x150.jpg	(from https://simplify-living.ch/)
22:13:45	33736/33736	---M--	200	added ('OK')	application/font-sfnt	etag:%2268e32fdf-83c8%22	https://simplify-living.ch/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from https://simplify-living.ch/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.32.4)
22:13:45	144714/144714	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2268e32fdf-2354a%22	https://simplify-living.ch/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from https://simplify-living.ch/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.32.4)
22:13:45	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2268e32fdf-31916%22	https://simplify-living.ch/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://simplify-living.ch/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.32.4)
22:13:46	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2268e32fdf-31916%22	https://simplify-living.ch/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://simplify-living.ch/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.32.4)
22:13:46	10770/10770	UR-MCZ	200	updated ('OK')	application/javascript	etag:W/%226512b36f-2a12%22	https://simplify-living.ch/wp-content/plugins/contact-form-7/includes/swv/js/index.js?ver=5.8	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/plugins/contact-form-7/includes/swv/js/index41a3.js	(from https://simplify-living.ch/)
22:13:46	78196/78196	---M--	200	added ('OK')	font/woff2	etag:%2268e32fdf-13174%22	https://simplify-living.ch/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://simplify-living.ch/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.32.4)
22:13:46	5208/5208	URF---	200	untouched ('OK%20(cached)')	image/jpeg		https://simplify-living.ch/wp-content/uploads/2025/04/Stef-e1744375075876-150x150.jpg	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/uploads/2025/04/Stef-e1744375075876-150x150.jpg	(from https://simplify-living.ch/)
22:13:46	20609/20609	UR-MCZ	200	updated ('OK')	application/javascript	etag:W/%22645ae171-5081%22	https://simplify-living.ch/wp-content/themes/astra/assets/js/minified/frontend.min.js?ver=4.1.4	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/themes/astra/assets/js/minified/frontend.mineda1.js	(from https://simplify-living.ch/)
22:13:46	101652/101652	---M--	200	added ('OK')	application/font-woff	etag:%2268e32fdf-18d14%22	https://simplify-living.ch/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://simplify-living.ch/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.32.4)
22:13:47	202744/202744	---M--	200	added ('OK')	application/font-sfnt	etag:%2268e32fdf-317f8%22	https://simplify-living.ch/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://simplify-living.ch/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.32.4)
22:13:53	918991/918991	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2268e32fdf-e05cf%22	https://simplify-living.ch/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://simplify-living.ch/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.32.4)
22:14:17	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2012%20Oct%202025%2020:13:51%20GMT	https://simplify-living.ch/wp-includes/js/dist/dom-ready.min.js?ver=f77871ff7694fffea381	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-includes/js/dist/dom-ready.min5346.js	(from https://simplify-living.ch/)
22:14:19	59579/59579	UR-MCZ	200	updated ('OK')	application/javascript	etag:W/%2268e32fdd-e8bb%22	https://simplify-living.ch/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.32.4	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/plugins/elementor/assets/js/frontend-modules.min4a4c.js	(from https://simplify-living.ch/)
22:14:26	12943/12943	UR-MCZ	200	updated ('OK')	application/javascript	etag:W/%226512b36f-328f%22	https://simplify-living.ch/wp-content/plugins/contact-form-7/includes/js/index.js?ver=5.8	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/plugins/contact-form-7/includes/js/index41a3.js	(from https://simplify-living.ch/)
22:14:26	6581/6581	UR-MCZ	200	updated ('OK')	application/javascript	etag:W/%2268dde86d-19b5%22	https://simplify-living.ch/wp-content/plugins/astra-sites/inc/lib/onboarding/assets/dist/template-preview/main.js?ver=06758d4d807d9d22c6ea	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/plugins/astra-sites/inc/lib/onboarding/assets/dist/template-preview/maina11c.js	(from https://simplify-living.ch/)
22:14:28	143709/143709	UR-MCZ	200	updated ('OK')	application/javascript	etag:W/%2268e32fdf-2315d%22	https://simplify-living.ch/wp-content/plugins/elementor/assets/lib/swiper/v8/swiper.min.js?ver=8.4.5	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/plugins/elementor/assets/lib/swiper/v8/swiper.min94a4.js	(from https://simplify-living.ch/)
22:14:31	5707/5707	UR-MCZ	200	updated ('OK')	application/javascript	etag:W/%2268e32fde-164b%22	https://simplify-living.ch/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.32.4	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/plugins/elementor/assets/js/webpack.runtime.min4a4c.js	(from https://simplify-living.ch/)
22:14:34	1920/-1	---M--	200	added ('OK')	application/rss+xml	etag:%22f2a52abacdbaa4e1ba94d56ec91b2bf6%22	https://simplify-living.ch/en/feed/	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/en/feed/index.html	(from https://simplify-living.ch/en/)
22:14:36	1665/-1	---M--	200	added ('OK')	application/rss+xml	etag:%22f2a52abacdbaa4e1ba94d56ec91b2bf6%22	https://simplify-living.ch/en/comments/feed/	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/en/comments/feed/index.html	(from https://simplify-living.ch/en/)
22:14:57	21464/21464	UR-MCZ	200	updated ('OK')	application/javascript	etag:W/%2267ff2d62-53d8%22	https://simplify-living.ch/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-includes/js/jquery/ui/core.minb37e.js	(from https://simplify-living.ch/)
22:15:02	258405/-1	---M--	200	added ('OK')	application/json	date:Sun,%2012%20Oct%202025%2020:15:04%20GMT	https://simplify-living.ch/en/wp-json/	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/en/wp-json/index.html	(from https://simplify-living.ch/en/)
22:15:04	32362/32362	UR-MCZ	200	updated ('OK')	application/javascript	etag:W/%2268e32fdd-7e6a%22	https://simplify-living.ch/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.32.4	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/plugins/elementor/assets/js/frontend.min4a4c.js	(from https://simplify-living.ch/)
22:15:06	2127/2127	UR-MCZ	200	updated ('OK')	application/javascript	etag:W/%2265684ad6-84f%22	https://simplify-living.ch/wp-content/plugins/beaf-before-and-after-gallery/assets/js/bafg-custom-js.js	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/plugins/beaf-before-and-after-gallery/assets/js/bafg-custom-js.js	(from https://simplify-living.ch/)
22:15:09	64638/64638	UR-MC-	200	updated ('OK')	application/json	date:Sun,%2012%20Oct%202025%2020:15:08%20GMT	https://simplify-living.ch/en/wp-json/wp/v2/pages/1316	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/en/wp-json/wp/v2/pages/1316.json	(from https://simplify-living.ch/en/)
22:15:14	14867/14867	UR-MCZ	200	updated ('OK')	application/javascript	etag:W/%2265684ad6-3a13%22	https://simplify-living.ch/wp-content/plugins/beaf-before-and-after-gallery/assets/js/jquery.twentytwenty.js?ver=1760299777	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/plugins/beaf-before-and-after-gallery/assets/js/jquery.twentytwentye156.js	(from https://simplify-living.ch/en/)
22:15:48	26630/26630	UR-MCZ	200	updated ('OK')	application/javascript	etag:W/%2268c8ced3-6806%22	https://simplify-living.ch/wp-content/plugins/translatepress-multilingual/assets/js/trp-translate-dom-changes.js?ver=2.10.5	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/plugins/translatepress-multilingual/assets/js/trp-translate-dom-changes4d48.js	(from https://simplify-living.ch/en/)
22:15:51	602402/602402	URF---	200	untouched ('OK%20(cached)')	image/jpeg		https://simplify-living.ch/wp-content/uploads/2025/09/0-Portrait-4_edited.jpg	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/uploads/2025/09/0-Portrait-4_edited.jpg	(from https://simplify-living.ch/about/)
22:15:56	17340/17340	UR-MC-	200	updated ('OK')	application/json	date:Sun,%2012%20Oct%202025%2020:15:57%20GMT	https://simplify-living.ch/wp-json/wp/v2/pages/1317	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-json/wp/v2/pages/1317.json	(from https://simplify-living.ch/about/)
22:16:11	2058/2058	UR-MC-	200	updated ('OK')	application/json	date:Sun,%2012%20Oct%202025%2020:15:10%20GMT	https://simplify-living.ch/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsimplify-living.ch%2Fen%2F	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/en/wp-json/oembed/1.0/embed87ce.json	(from https://simplify-living.ch/en/)
22:16:11	2217/2217	UR-MCZ	200	updated ('OK')	text/xml	date:Sun,%2012%20Oct%202025%2020:15:12%20GMT	https://simplify-living.ch/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsimplify-living.ch%2Fen%2F&format=xml	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/en/wp-json/oembed/1.0/embed8563	(from https://simplify-living.ch/en/)
22:16:11	14867/14867	UR-MCZ	200	updated ('OK')	application/javascript	etag:W/%2265684ad6-3a13%22	https://simplify-living.ch/wp-content/plugins/beaf-before-and-after-gallery/assets/js/jquery.twentytwenty.js?ver=1760299780	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/plugins/beaf-before-and-after-gallery/assets/js/jquery.twentytwentyfab0.js	(from https://simplify-living.ch/about/)
22:16:12	2100/2100	UR-MC-	200	updated ('OK')	application/json	date:Sun,%2012%20Oct%202025%2020:16:01%20GMT	https://simplify-living.ch/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsimplify-living.ch%2Fabout%2F	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-json/oembed/1.0/embed4b54.json	(from https://simplify-living.ch/about/)
22:16:12	39456/39456	---M--	200	added ('OK')	font/woff2	etag:%2267d93e73-9a20%22	https://simplify-living.ch/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkc3kawzu.woff2	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkc3kawzu.woff2	(from https://simplify-living.ch/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1742290551)
22:16:12	108341/108341	URF---	200	untouched ('OK%20(cached)')	image/jpeg		https://simplify-living.ch/wp-content/uploads/2023/06/jen-p-FoG8lotg7AA-unsplash-1-768x1024.jpg	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/uploads/2023/06/jen-p-FoG8lotg7AA-unsplash-1-768x1024.jpg	(from https://simplify-living.ch/method/)
22:16:12	14867/14867	UR-MCZ	200	updated ('OK')	application/javascript	etag:W/%2265684ad6-3a13%22	https://simplify-living.ch/wp-content/plugins/beaf-before-and-after-gallery/assets/js/jquery.twentytwenty.js?ver=1760299781	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/plugins/beaf-before-and-after-gallery/assets/js/jquery.twentytwenty4baa.js	(from https://simplify-living.ch/method/)
22:16:12	24576/24576	---M--	200	added ('OK')	font/woff2	etag:%2267d93e73-6000%22	https://simplify-living.ch/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkankawzu.woff2	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkankawzu.woff2	(from https://simplify-living.ch/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1742290551)
22:16:12	4468/4468	---M--	200	added ('OK')	font/woff2	etag:%2267d93e73-1174%22	https://simplify-living.ch/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkcnkawzu.woff2	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkcnkawzu.woff2	(from https://simplify-living.ch/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1742290551)
